Type,Source,Destination,Size (Bytes),Alt Text,Anchor,Status Code,Status,Follow,Target,Rel,Path Type,Link Path,Link Position,Link Origin,Link mapping status,Internal contentful match,Link context summary,Replacement link,Replacement reasoning
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/10-tips-for-improved-credit-management,https://prd.quadient.mmt.digital/en-us/en/resources/finance-leaders-guide-mastering-accounts-receivable,0,,Credit to Cash eBook,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/p[7]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/10-tips-for-improved-credit-management with anchor ""Credit to Cash eBook"" pointing to https://prd.quadient.mmt.digital/en-us/en/resources/finance-leaders-guide-mastering-accounts-receivable at //body/main/div[@class='container-custom']/div/div/section[2]/div/p[7]/a targeting ""The Finance Leader's Guide to Mastering Accounts Receivable"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/finance-leaders-guide-automating-ap-and-ar,"Original 404 destination appears to target ""The Finance Leader's Guide to Mastering Accounts Receivable"". ""Finance Leader's Guide to Automating AP and AR"" is the closest new-site match. Shared topic terms include finance, leaders, leader, accounts, account. It stays within the accounts receivable area. It also matches the ebook paper intent. Signals: strong title/topic token overlap; matches downloadable resource type; matches accounts receivable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/10-tips-for-improved-credit-management,https://prd.quadient.mmt.digital/en-us/en/resources/finance-leaders-guide-mastering-accounts-receivable,0,,➜ Optimize credit management with the Finance Leader's Guide to Mastering AR,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/h3[@id='optimize-credit-management-with-the-finance-leader-39-s-guide-to-mastering-ar']/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/10-tips-for-improved-credit-management with anchor ""➜ Optimize credit management with the Finance Leader's Guide to Mastering AR"" pointing to https://prd.quadient.mmt.digital/en-us/en/resources/finance-leaders-guide-mastering-accounts-receivable at //body/main/div[@class='container-custom']/div/div/section[2]/div/h3[@id='optimize-credit-management-with-the-finance-leader-39-s-guide-to-mastering-ar']/a targeting ""The Finance Leader's Guide to Mastering Accounts Receivable"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/finance-leaders-guide-automating-ap-and-ar,"Original 404 destination appears to target ""The Finance Leader's Guide to Mastering Accounts Receivable"". ""Finance Leader's Guide to Automating AP and AR"" is the closest new-site match. Shared topic terms include finance, leaders, leader, accounts, account. It stays within the accounts receivable area. It also matches the ebook paper intent. Signals: strong title/topic token overlap; matches downloadable resource type; matches accounts receivable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/benefits-b2b-credit-management-system,https://prd.quadient.mmt.digital/en-us/en/resources/finance-leaders-guide-mastering-accounts-receivable,0,,Finance Leader's Guide to Mastering AR,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/h3[@id='featured-resource-finance-leader-39-s-guide-to-mastering-ar']/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/benefits-b2b-credit-management-system with anchor ""Finance Leader's Guide to Mastering AR"" pointing to https://prd.quadient.mmt.digital/en-us/en/resources/finance-leaders-guide-mastering-accounts-receivable at //body/main/div[@class='container-custom']/div/div/section[2]/div/h3[@id='featured-resource-finance-leader-39-s-guide-to-mastering-ar']/a targeting ""The Finance Leader's Guide to Mastering Accounts Receivable"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/finance-leaders-guide-automating-ap-and-ar,"Original 404 destination appears to target ""The Finance Leader's Guide to Mastering Accounts Receivable"". ""Finance Leader's Guide to Automating AP and AR"" is the closest new-site match. Shared topic terms include finance, leaders, leader, accounts, account. It stays within the accounts receivable area. It also matches the ebook paper intent. Signals: strong title/topic token overlap; matches downloadable resource type; matches accounts receivable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/benefits-b2b-credit-management-system,https://prd.quadient.mmt.digital/en-us/en/resources/finance-leaders-guide-mastering-accounts-receivable,0,,➜ Optimize B2B credit management with the Finance Leader’s Guide to Mastering AR,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/h3[@id='optimize-b2b-credit-management-with-the-finance-leader-s-guide-to-mastering-ar']/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/benefits-b2b-credit-management-system with anchor ""➜ Optimize B2B credit management with the Finance Leader’s Guide to Mastering AR"" pointing to https://prd.quadient.mmt.digital/en-us/en/resources/finance-leaders-guide-mastering-accounts-receivable at //body/main/div[@class='container-custom']/div/div/section[2]/div/h3[@id='optimize-b2b-credit-management-with-the-finance-leader-s-guide-to-mastering-ar']/a targeting ""The Finance Leader's Guide to Mastering Accounts Receivable"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/finance-leaders-guide-automating-ap-and-ar,"Original 404 destination appears to target ""The Finance Leader's Guide to Mastering Accounts Receivable"". ""Finance Leader's Guide to Automating AP and AR"" is the closest new-site match. Shared topic terms include finance, leaders, leader, accounts, account. It stays within the accounts receivable area. It also matches the ebook paper intent. Signals: strong title/topic token overlap; matches downloadable resource type; matches accounts receivable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/blog/quadient-top-3-in-its-category-in-ey-numeum-top-french-software-publishers,https://prd.quadient.mmt.digital/en-us/en/news/quadient-named-most-valuable-pioneer-in-ai-maturity-matrix-for-customer-communications-management-by-qks-group,0,,Most Valuable Pioneer,404,OK,1,,,Root-Relative,//body/main/div[1]/section[4]/div/p[6]/a[2],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/blog/quadient-top-3-in-its-category-in-ey-numeum-top-french-software-publishers with anchor ""Most Valuable Pioneer"" pointing to https://prd.quadient.mmt.digital/en-us/en/news/quadient-named-most-valuable-pioneer-in-ai-maturity-matrix-for-customer-communications-management-by-qks-group at //body/main/div[1]/section[4]/div/p[6]/a[2] targeting ""Quadient Named Most Valuable Pioneer in AI Maturity Matrix for Customer Communications Management by QKS Group"".",https://prd.quadient.mmt.digital/en-us/blog/quadient-named-most-valuable-pioneer-in-ai-maturity-matrix-for-customer-communications-management-by-qks-group,"Original 404 destination appears to target ""Quadient Named Most Valuable Pioneer in AI Maturity Matrix for Customer Communications Management by QKS Group"". ""Quadient Named Most Valuable Pioneer in AI Maturity Matrix for Customer Communications Management by QKS Group"" is the closest new-site match. Shared topic terms include named, most, valuable, pioneer, artificial. It stays within the customer communications area. It also matches the analyst report intent. Signals: same terminal slug; same page title; strong title/topic token overlap; maps legacy news to new news/article area; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/terms-conditions,https://prd.quadient.mmt.digital/en-ca/quadient.com/en-us/security-privacy-compliance,0,,PRIVACY POLICY,404,OK,1,,,Root-Relative,//body/main/div/section/div/p[5]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/terms-conditions with anchor ""PRIVACY POLICY"" pointing to https://prd.quadient.mmt.digital/en-ca/quadient.com/en-us/security-privacy-compliance at //body/main/div/section/div/p[5]/a targeting ""PRIVACY POLICY Privacy Policy"".",https://prd.quadient.mmt.digital/en-us/privacy-compliance,"Original 404 destination appears to target ""PRIVACY POLICY Privacy Policy"". ""Quadient digital trust center"" is the closest new-site match. Shared topic terms include privacy, compliance. Signals: new terminal slug contained in old slug; strong URL token overlap."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/terms-conditions,https://prd.quadient.mmt.digital/en-ca/quadient.com/en-us/security-privacy-compliance,0,,Privacy Policy,404,OK,1,,,Root-Relative,//body/main/div/section/div/p[41]/a[1],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/terms-conditions with anchor ""Privacy Policy"" pointing to https://prd.quadient.mmt.digital/en-ca/quadient.com/en-us/security-privacy-compliance at //body/main/div/section/div/p[41]/a[1] targeting ""PRIVACY POLICY Privacy Policy"".",https://prd.quadient.mmt.digital/en-us/privacy-compliance,"Original 404 destination appears to target ""PRIVACY POLICY Privacy Policy"". ""Quadient digital trust center"" is the closest new-site match. Shared topic terms include privacy, compliance. Signals: new terminal slug contained in old slug; strong URL token overlap."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/terms-conditions,https://prd.quadient.mmt.digital/en-ca/quadient.com/en-us/security-privacy-compliance,0,,Privacy Policy,404,OK,1,,,Root-Relative,//body/main/div/section/div/p[41]/a[2],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/terms-conditions with anchor ""Privacy Policy"" pointing to https://prd.quadient.mmt.digital/en-ca/quadient.com/en-us/security-privacy-compliance at //body/main/div/section/div/p[41]/a[2] targeting ""PRIVACY POLICY Privacy Policy"".",https://prd.quadient.mmt.digital/en-us/privacy-compliance,"Original 404 destination appears to target ""PRIVACY POLICY Privacy Policy"". ""Quadient digital trust center"" is the closest new-site match. Shared topic terms include privacy, compliance. Signals: new terminal slug contained in old slug; strong URL token overlap."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/terms-conditions,https://prd.quadient.mmt.digital/en-ca/quadient.com/en-us/security-privacy-compliance,0,,Privacy Policy,404,OK,1,,,Root-Relative,//body/main/div/section/div/p[41]/a[3],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/terms-conditions with anchor ""Privacy Policy"" pointing to https://prd.quadient.mmt.digital/en-ca/quadient.com/en-us/security-privacy-compliance at //body/main/div/section/div/p[41]/a[3] targeting ""PRIVACY POLICY Privacy Policy"".",https://prd.quadient.mmt.digital/en-us/privacy-compliance,"Original 404 destination appears to target ""PRIVACY POLICY Privacy Policy"". ""Quadient digital trust center"" is the closest new-site match. Shared topic terms include privacy, compliance. Signals: new terminal slug contained in old slug; strong URL token overlap."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/terms-conditions,https://prd.quadient.mmt.digital/en-ca/quadient.com/en-us/security-privacy-compliance,0,,Privacy Policy,404,OK,1,,,Root-Relative,//body/main/div/section/div/p[41]/a[4],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/terms-conditions with anchor ""Privacy Policy"" pointing to https://prd.quadient.mmt.digital/en-ca/quadient.com/en-us/security-privacy-compliance at //body/main/div/section/div/p[41]/a[4] targeting ""PRIVACY POLICY Privacy Policy"".",https://prd.quadient.mmt.digital/en-us/privacy-compliance,"Original 404 destination appears to target ""PRIVACY POLICY Privacy Policy"". ""Quadient digital trust center"" is the closest new-site match. Shared topic terms include privacy, compliance. Signals: new terminal slug contained in old slug; strong URL token overlap."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/terms-conditions,https://prd.quadient.mmt.digital/en-ca/quadient.com/en-us/security-privacy-compliance,0,,Privacy Policy,404,OK,1,,,Root-Relative,//body/main/div/section/div/p[79]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/terms-conditions with anchor ""Privacy Policy"" pointing to https://prd.quadient.mmt.digital/en-ca/quadient.com/en-us/security-privacy-compliance at //body/main/div/section/div/p[79]/a targeting ""PRIVACY POLICY Privacy Policy"".",https://prd.quadient.mmt.digital/en-us/privacy-compliance,"Original 404 destination appears to target ""PRIVACY POLICY Privacy Policy"". ""Quadient digital trust center"" is the closest new-site match. Shared topic terms include privacy, compliance. Signals: new terminal slug contained in old slug; strong URL token overlap."
